id;age;gender;race;driving_experience;education;income;credit_score;vehicle_ownership;vehicle_year;married;children;postal_code;annual_mileage;vehicle_type;speeding_violations;DUIs;past_accidents;outcome
164516;16-25;male;majority;0-9y;high school;poverty;0.30049733039037796;FALSE;before 2015;FALSE;FALSE;10238;13000.0;sedan;0;0;0;TRUE
479577;40-64;female;majority;20-29y;university;upper class;0.6670906918498556;TRUE;after 2015;TRUE;TRUE;10238;7000.0;sedan;4;0;0;FALSE
395233;40-64;male;majority;0-9y;high school;upper class;0.6130724079074048;TRUE;before 2015;TRUE;FALSE;10238;;sedan;0;0;0;TRUE
221838;40-64;male;majority;10-19y;university;upper class;;TRUE;after 2015;TRUE;FALSE;10238;11000.0;sedan;3;0;2;FALSE
938476;26-39;male;minority;10-19y;high school;middle class;0.5952817629709132;TRUE;before 2015;TRUE;TRUE;32765;8000.0;sedan;1;0;1;FALSE
112454;26-39;male;majority;0-9y;none;poverty;0.3482357882933829;FALSE;before 2015;TRUE;TRUE;32765;7000.0;sedan;0;0;0;TRUE
91246;26-39;male;majority;10-19y;high school;working class;0.3566396714745861;TRUE;after 2015;TRUE;TRUE;10238;8000.0;sedan;3;0;1;FALSE
2743;26-39;female;majority;10-19y;none;working class;0.34865912694298035;FALSE;before 2015;TRUE;FALSE;21217;12000.0;sedan;0;0;0;TRUE
248888;40-64;male;majority;0-9y;high school;middle class;0.5594684860915574;TRUE;before 2015;FALSE;TRUE;32765;12000.0;sedan;0;0;0;TRUE
195523;16-25;male;majority;0-9y;high school;poverty;0.514483730987584;FALSE;before 2015;FALSE;FALSE;10238;12000.0;sedan;0;0;0;TRUE
981926;40-64;female;majority;20-29y;university;upper class;0.5626384060668865;TRUE;after 2015;FALSE;TRUE;10238;13000.0;sedan;2;1;0;FALSE
593426;40-64;male;majority;20-29y;university;middle class;0.5717246252857962;TRUE;before 2015;FALSE;TRUE;32765;15000.0;sedan;2;2;1;FALSE
235574;65+;female;majority;30y+;university;upper class;0.6510078690171576;TRUE;after 2015;TRUE;TRUE;10238;12000.0;sedan;5;0;2;FALSE
440993;16-25;male;majority;0-9y;university;working class;0.3707348173567914;TRUE;before 2015;FALSE;FALSE;10238;12000.0;sedan;0;0;0;TRUE
446993;16-25;male;majority;0-9y;high school;poverty;0.3051450776813433;TRUE;before 2015;FALSE;FALSE;10238;14000.0;sedan;0;0;0;FALSE
82684;26-39;male;majority;10-19y;university;upper class;0.5744144216758436;TRUE;before 2015;FALSE;FALSE;32765;;sedan;2;0;5;TRUE
301242;26-39;female;majority;10-19y;university;middle class;0.4500145680826032;TRUE;before 2015;FALSE;TRUE;10238;13000.0;sedan;1;0;1;FALSE
784122;26-39;male;majority;10-19y;university;upper class;0.6364490959261638;TRUE;before 2015;TRUE;TRUE;10238;;sedan;0;1;4;FALSE
884967;65+;male;majority;30y+;university;upper class;0.4576717029360895;FALSE;before 2015;TRUE;TRUE;10238;;sedan;4;0;8;FALSE
7722;26-39;female;minority;0-9y;high school;poverty;0.3357473732007096;FALSE;before 2015;FALSE;TRUE;10238;15000.0;sedan;0;0;0;TRUE
278557;26-39;female;majority;10-19y;none;poverty;0.3186947648911332;FALSE;before 2015;FALSE;TRUE;32765;;sports car;1;2;0;FALSE
123443;26-39;male;majority;10-19y;university;upper class;0.5578403271955679;TRUE;after 2015;TRUE;TRUE;10238;10000.0;sedan;2;0;0;FALSE
112143;16-25;female;majority;0-9y;none;working class;0.1924274124285441;FALSE;before 2015;FALSE;TRUE;32765;11000.0;sedan;0;0;0;TRUE
912138;26-39;male;majority;10-19y;university;working class;0.35282432513544393;FALSE;before 2015;TRUE;TRUE;32765;11000.0;sports car;6;1;3;TRUE
601305;65+;female;majority;0-9y;university;upper class;0.647569234863379;FALSE;after 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;0;TRUE
602274;16-25;female;majority;0-9y;high school;middle class;0.4572362634438549;TRUE;after 2015;FALSE;FALSE;92101;10000.0;sedan;0;0;0;FALSE
352099;26-39;male;majority;10-19y;none;middle class;0.5042469291759577;TRUE;before 2015;FALSE;TRUE;10238;13000.0;sedan;0;0;1;FALSE
660400;16-25;male;majority;0-9y;high school;poverty;0.3749625006784157;TRUE;before 2015;FALSE;TRUE;10238;15000.0;sedan;0;0;0;TRUE
267614;16-25;female;majority;0-9y;university;upper class;0.6603156212983624;TRUE;before 2015;FALSE;TRUE;10238;11000.0;sports car;0;0;0;FALSE
974380;40-64;female;majority;20-29y;high school;upper class;0.4169178873741152;TRUE;before 2015;FALSE;TRUE;32765;12000.0;sedan;3;0;0;FALSE
346585;26-39;female;majority;10-19y;high school;upper class;0.6350840347750659;TRUE;before 2015;TRUE;FALSE;10238;17000.0;sedan;0;1;0;FALSE
536135;26-39;male;majority;10-19y;high school;middle class;0.4049288507406456;TRUE;before 2015;TRUE;TRUE;92101;11000.0;sedan;2;0;0;FALSE
75569;40-64;female;majority;20-29y;high school;upper class;0.4956283926329951;FALSE;after 2015;TRUE;FALSE;10238;11000.0;sedan;2;0;0;FALSE
415320;16-25;male;majority;0-9y;none;poverty;0.39217783496592784;FALSE;before 2015;TRUE;FALSE;10238;;sedan;0;0;0;TRUE
645135;40-64;female;majority;10-19y;high school;upper class;0.5149450496137513;TRUE;after 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;2;FALSE
421596;65+;male;majority;30y+;university;upper class;0.5032225392796313;TRUE;after 2015;TRUE;TRUE;10238;9000.0;sedan;6;2;10;FALSE
164636;26-39;female;majority;10-19y;university;upper class;0.7140339031205747;TRUE;before 2015;TRUE;TRUE;21217;11000.0;sedan;0;0;0;TRUE
405100;26-39;male;majority;10-19y;high school;working class;0.3670512395145257;FALSE;before 2015;TRUE;FALSE;10238;14000.0;sedan;1;0;1;TRUE
315223;40-64;female;majority;20-29y;high school;middle class;0.5793929043624154;TRUE;before 2015;FALSE;FALSE;92101;13000.0;sedan;2;0;0;FALSE
628723;40-64;female;majority;20-29y;high school;middle class;0.5584702236402418;TRUE;before 2015;FALSE;TRUE;10238;10000.0;sedan;1;0;4;FALSE
483693;16-25;female;majority;0-9y;high school;working class;0.2919776582051944;FALSE;before 2015;FALSE;TRUE;32765;12000.0;sedan;0;0;0;TRUE
416795;40-64;female;majority;20-29y;high school;middle class;0.6615841421190086;TRUE;before 2015;FALSE;TRUE;32765;12000.0;sedan;5;0;0;FALSE
712973;16-25;female;majority;0-9y;none;poverty;0.3788290288330991;FALSE;before 2015;FALSE;FALSE;10238;17000.0;sedan;0;0;0;TRUE
755061;16-25;female;minority;0-9y;high school;poverty;0.3740705590179875;TRUE;before 2015;FALSE;FALSE;10238;15000.0;sedan;0;0;0;TRUE
625426;40-64;male;majority;20-29y;university;upper class;;TRUE;before 2015;FALSE;FALSE;10238;13000.0;sedan;3;1;2;FALSE
162614;65+;male;majority;30y+;university;upper class;0.4593785751523136;TRUE;before 2015;TRUE;TRUE;10238;13000.0;sedan;1;0;5;FALSE
732843;40-64;male;majority;20-29y;university;middle class;;TRUE;before 2015;FALSE;FALSE;10238;15000.0;sedan;2;0;5;FALSE
466761;40-64;female;majority;0-9y;university;upper class;0.4654506837575693;TRUE;after 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;0;FALSE
498232;16-25;male;minority;0-9y;high school;middle class;0.4086866980912735;TRUE;before 2015;FALSE;TRUE;32765;9000.0;sedan;0;0;0;TRUE
170391;65+;female;majority;20-29y;high school;upper class;0.5888021385021842;TRUE;before 2015;TRUE;TRUE;10238;11000.0;sedan;2;0;2;FALSE
918640;40-64;male;majority;20-29y;high school;upper class;0.61502467895473;TRUE;before 2015;TRUE;TRUE;32765;7000.0;sedan;3;1;0;FALSE
937134;65+;female;majority;30y+;high school;upper class;;TRUE;before 2015;TRUE;TRUE;32765;8000.0;sedan;2;0;0;FALSE
273764;40-64;female;majority;20-29y;university;upper class;0.5464601140543317;TRUE;after 2015;TRUE;TRUE;10238;8000.0;sedan;1;0;1;FALSE
418555;26-39;female;minority;10-19y;none;working class;;TRUE;before 2015;FALSE;FALSE;10238;16000.0;sedan;1;0;1;FALSE
344228;65+;male;majority;0-9y;university;upper class;0.737994819837278;TRUE;after 2015;TRUE;FALSE;10238;17000.0;sedan;0;0;0;FALSE
809278;40-64;female;majority;10-19y;none;working class;0.4273733642706479;TRUE;before 2015;FALSE;TRUE;32765;10000.0;sedan;3;0;0;FALSE
68145;16-25;female;majority;0-9y;high school;poverty;0.41299184144217055;FALSE;before 2015;FALSE;FALSE;10238;;sedan;0;0;0;TRUE
128369;40-64;male;majority;20-29y;university;upper class;0.6953231970861331;FALSE;before 2015;TRUE;TRUE;32765;7000.0;sedan;3;1;1;FALSE
194925;16-25;female;majority;0-9y;high school;poverty;0.2912344134674337;FALSE;before 2015;FALSE;TRUE;10238;13000.0;sedan;0;0;0;TRUE
303507;16-25;female;majority;0-9y;high school;poverty;0.2441332629984765;FALSE;before 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;0;TRUE
244931;65+;male;majority;0-9y;university;upper class;0.5082740148521835;TRUE;after 2015;TRUE;TRUE;10238;9000.0;sedan;0;0;0;FALSE
570030;16-25;female;majority;0-9y;none;poverty;0.2932584812581273;TRUE;before 2015;FALSE;TRUE;10238;14000.0;sedan;0;0;0;FALSE
918038;26-39;female;majority;10-19y;none;poverty;0.3436417190829057;FALSE;before 2015;FALSE;FALSE;10238;13000.0;sedan;0;1;0;TRUE
102325;16-25;female;majority;0-9y;university;poverty;0.5033225200786;FALSE;before 2015;FALSE;FALSE;10238;15000.0;sports car;0;0;0;TRUE
653061;26-39;female;majority;0-9y;university;upper class;;FALSE;after 2015;FALSE;TRUE;10238;;sedan;0;0;0;FALSE
706892;40-64;female;majority;20-29y;university;upper class;0.6630513690689503;TRUE;after 2015;TRUE;TRUE;10238;;sedan;2;0;0;FALSE
761911;40-64;male;majority;0-9y;none;poverty;0.20270843794482715;FALSE;before 2015;FALSE;TRUE;32765;11000.0;sedan;0;0;0;TRUE
271656;26-39;female;majority;10-19y;high school;upper class;0.665343329329833;TRUE;before 2015;TRUE;TRUE;32765;12000.0;sedan;1;0;0;FALSE
820690;65+;male;majority;30y+;university;upper class;0.5386236932875669;TRUE;after 2015;TRUE;TRUE;10238;9000.0;sedan;8;0;5;FALSE
622930;16-25;female;majority;0-9y;high school;working class;0.4101367047885667;FALSE;before 2015;FALSE;FALSE;10238;15000.0;sedan;0;0;0;FALSE
81394;16-25;male;majority;0-9y;none;poverty;0.3136455846123201;TRUE;before 2015;FALSE;TRUE;10238;13000.0;sedan;0;0;0;FALSE
373844;26-39;male;majority;0-9y;university;upper class;0.5073241356207076;TRUE;before 2015;FALSE;TRUE;32765;12000.0;sedan;0;0;0;FALSE
368392;16-25;male;majority;0-9y;none;poverty;0.2095073883823189;FALSE;before 2015;FALSE;TRUE;10238;14000.0;sedan;0;0;0;TRUE
447175;16-25;female;majority;0-9y;high school;working class;0.4907240542637642;TRUE;before 2015;FALSE;FALSE;10238;15000.0;sedan;0;0;0;TRUE
182095;40-64;male;majority;20-29y;university;middle class;0.5814986743175801;TRUE;before 2015;TRUE;TRUE;10238;14000.0;sedan;5;0;0;FALSE
451696;26-39;female;majority;0-9y;high school;upper class;0.6850359505244253;TRUE;before 2015;FALSE;TRUE;10238;12000.0;sedan;0;0;0;TRUE
953021;26-39;male;majority;0-9y;university;middle class;0.4739316494372351;TRUE;after 2015;FALSE;TRUE;10238;;sedan;0;0;0;FALSE
462465;16-25;male;majority;0-9y;high school;working class;;FALSE;before 2015;FALSE;TRUE;10238;11000.0;sedan;0;0;0;TRUE
617007;40-64;male;majority;10-19y;university;upper class;0.5128461364179456;TRUE;after 2015;TRUE;TRUE;10238;10000.0;sedan;4;0;2;FALSE
560773;40-64;male;majority;10-19y;university;upper class;0.6624617559275001;TRUE;after 2015;TRUE;FALSE;10238;13000.0;sedan;1;0;1;FALSE
438008;40-64;female;majority;20-29y;high school;upper class;0.5564133152355352;TRUE;before 2015;FALSE;FALSE;10238;17000.0;sedan;1;0;4;FALSE
212573;16-25;female;minority;0-9y;high school;poverty;0.2673466585061873;FALSE;before 2015;FALSE;FALSE;10238;17000.0;sedan;0;0;0;FALSE
492516;65+;female;majority;30y+;university;upper class;0.8094112590513309;TRUE;before 2015;TRUE;TRUE;10238;9000.0;sedan;5;0;4;FALSE
538225;16-25;female;majority;0-9y;none;poverty;0.3679435479917757;FALSE;after 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;0;FALSE
658402;65+;female;majority;30y+;university;upper class;0.5033547111991341;FALSE;before 2015;FALSE;TRUE;10238;11000.0;sedan;5;0;3;FALSE
325516;65+;female;majority;0-9y;none;middle class;0.5342877060116482;TRUE;before 2015;TRUE;TRUE;10238;13000.0;sedan;0;0;0;FALSE
200283;16-25;female;majority;0-9y;university;middle class;;FALSE;before 2015;FALSE;TRUE;32765;10000.0;sports car;0;0;0;FALSE
913707;16-25;female;majority;0-9y;high school;middle class;;FALSE;before 2015;FALSE;TRUE;10238;13000.0;sedan;0;0;0;TRUE
905750;40-64;male;majority;20-29y;none;middle class;0.4490117755463273;TRUE;before 2015;TRUE;TRUE;32765;7000.0;sedan;7;0;1;TRUE
107029;40-64;male;majority;20-29y;university;upper class;0.8032523419405172;TRUE;before 2015;FALSE;TRUE;10238;10000.0;sedan;2;0;3;FALSE
304803;26-39;female;majority;0-9y;high school;middle class;;TRUE;before 2015;TRUE;TRUE;32765;8000.0;sports car;0;0;0;FALSE
124204;16-25;female;majority;0-9y;none;poverty;0.18618511472085505;FALSE;before 2015;FALSE;FALSE;10238;17000.0;sedan;0;0;0;TRUE
781586;40-64;female;majority;10-19y;university;upper class;;TRUE;after 2015;TRUE;FALSE;10238;13000.0;sedan;0;1;0;FALSE
644662;26-39;male;majority;10-19y;high school;working class;0.3151293556030717;FALSE;before 2015;FALSE;FALSE;32765;;sedan;2;0;1;FALSE
903407;16-25;male;majority;0-9y;none;poverty;;FALSE;before 2015;FALSE;TRUE;32765;12000.0;sedan;0;0;0;FALSE
968669;65+;female;majority;30y+;university;upper class;0.4836380123288594;TRUE;after 2015;TRUE;TRUE;32765;9000.0;sedan;4;1;2;FALSE
993267;26-39;female;majority;10-19y;high school;poverty;0.3858741008429725;TRUE;before 2015;FALSE;FALSE;10238;14000.0;sedan;0;1;0;FALSE
423938;65+;male;majority;30y+;high school;upper class;0.6343725020457226;TRUE;after 2015;TRUE;FALSE;32765;11000.0;sedan;11;1;5;FALSE
125168;16-25;male;majority;0-9y;high school;working class;0.3621741186724681;TRUE;before 2015;FALSE;FALSE;10238;16000.0;sedan;0;0;0;TRUE
175635;26-39;female;majority;10-19y;high school;poverty;;FALSE;before 2015;TRUE;TRUE;32765;5000.0;sedan;0;2;3;TRUE
525386;65+;female;majority;10-19y;university;upper class;0.6928836357133882;TRUE;before 2015;TRUE;TRUE;10238;10000.0;sedan;2;0;1;FALSE
500215;65+;female;majority;30y+;high school;upper class;0.5777028525076912;TRUE;before 2015;FALSE;TRUE;10238;11000.0;sedan;2;0;3;FALSE
572994;40-64;male;majority;20-29y;university;upper class;0.6640650143948857;TRUE;after 2015;TRUE;TRUE;10238;11000.0;sedan;0;1;1;FALSE
58735;40-64;male;majority;20-29y;high school;upper class;0.4897024062963834;FALSE;after 2015;FALSE;FALSE;10238;;sedan;3;0;1;FALSE
319953;26-39;female;minority;0-9y;none;poverty;0.28286948087115715;FALSE;before 2015;TRUE;FALSE;10238;13000.0;sports car;0;0;0;TRUE
487355;40-64;male;majority;0-9y;high school;working class;0.4317004117968687;FALSE;before 2015;FALSE;TRUE;10238;10000.0;sedan;0;0;0;TRUE
232470;16-25;male;majority;0-9y;university;poverty;0.12645343139860374;TRUE;before 2015;FALSE;TRUE;10238;14000.0;sedan;0;0;0;TRUE
565198;16-25;male;majority;0-9y;none;poverty;0.2859976102627207;FALSE;before 2015;FALSE;TRUE;10238;12000.0;sedan;0;0;0;TRUE
371727;26-39;male;majority;10-19y;university;upper class;0.5430074428650375;TRUE;after 2015;FALSE;TRUE;10238;15000.0;sedan;1;0;1;FALSE
165944;26-39;male;majority;10-19y;high school;middle class;0.3706567853008601;TRUE;before 2015;FALSE;TRUE;32765;;sedan;6;0;1;FALSE
532459;16-25;female;majority;0-9y;high school;poverty;;FALSE;before 2015;FALSE;FALSE;10238;18000.0;sports car;0;0;0;FALSE
613091;65+;female;majority;20-29y;high school;upper class;0.7917101109944502;TRUE;after 2015;TRUE;TRUE;32765;11000.0;sedan;5;0;2;FALSE
88882;26-39;female;majority;10-19y;high school;working class;0.4717963087189384;FALSE;before 2015;TRUE;TRUE;10238;5000.0;sedan;0;0;2;FALSE
187197;26-39;male;majority;10-19y;university;upper class;;FALSE;before 2015;TRUE;FALSE;10238;12000.0;sedan;0;0;0;FALSE
351757;26-39;female;majority;10-19y;none;working class;0.628633149594721;FALSE;before 2015;TRUE;TRUE;21217;9000.0;sedan;0;1;2;TRUE
735929;16-25;male;majority;0-9y;high school;poverty;0.34481805562253565;FALSE;before 2015;FALSE;TRUE;10238;10000.0;sedan;0;0;0;TRUE
224890;40-64;male;majority;20-29y;high school;upper class;0.5478225909631781;TRUE;before 2015;FALSE;FALSE;10238;15000.0;sports car;5;0;1;FALSE
864601;16-25;male;majority;0-9y;high school;poverty;0.3398648345906033;FALSE;before 2015;FALSE;FALSE;10238;16000.0;sedan;0;0;0;TRUE
485798;16-25;female;majority;0-9y;high school;poverty;0.28978714394651484;FALSE;after 2015;FALSE;FALSE;10238;13000.0;sedan;0;0;0;FALSE
733833;16-25;male;majority;0-9y;university;middle class;0.5979347864750699;TRUE;before 2015;TRUE;TRUE;92101;13000.0;sedan;0;0;0;TRUE
750465;26-39;female;majority;0-9y;none;working class;0.3692930793988261;FALSE;before 2015;FALSE;TRUE;10238;14000.0;sedan;0;0;0;TRUE
660556;65+;male;majority;30y+;none;working class;0.4171250369936769;TRUE;before 2015;TRUE;TRUE;10238;9000.0;sedan;6;1;6;FALSE
28109;40-64;male;majority;20-29y;university;upper class;0.570277670616915;TRUE;before 2015;TRUE;FALSE;32765;7000.0;sedan;5;1;4;FALSE
219960;40-64;female;majority;20-29y;high school;middle class;0.5340483380212564;TRUE;before 2015;FALSE;FALSE;10238;16000.0;sports car;1;0;0;TRUE
252894;40-64;male;majority;20-29y;university;upper class;;FALSE;after 2015;TRUE;TRUE;32765;11000.0;sedan;5;0;0;FALSE
76297;40-64;male;majority;0-9y;university;upper class;0.5968280062363127;TRUE;after 2015;TRUE;TRUE;92101;13000.0;sedan;0;0;0;FALSE
763891;65+;female;majority;30y+;university;upper class;0.6409488031039333;TRUE;after 2015;TRUE;TRUE;10238;;sedan;2;1;4;FALSE
403707;40-64;female;minority;20-29y;high school;middle class;0.5860627511953006;FALSE;before 2015;FALSE;TRUE;32765;13000.0;sports car;2;1;0;FALSE
792734;40-64;female;majority;0-9y;university;upper class;0.6168247780300146;TRUE;after 2015;TRUE;TRUE;10238;9000.0;sedan;0;0;0;FALSE
268227;65+;male;minority;30y+;high school;middle class;0.3224660183950982;TRUE;after 2015;TRUE;TRUE;10238;;sedan;2;0;1;FALSE
519764;65+;male;majority;30y+;none;middle class;0.344957864738121;TRUE;before 2015;FALSE;TRUE;32765;15000.0;sedan;7;0;0;FALSE
912172;16-25;male;majority;0-9y;university;upper class;0.7154034227572682;TRUE;after 2015;TRUE;TRUE;32765;10000.0;sedan;0;0;0;FALSE
560068;26-39;male;majority;10-19y;high school;working class;0.4082920061533436;TRUE;before 2015;TRUE;FALSE;10238;10000.0;sedan;1;0;1;TRUE
652414;16-25;male;majority;0-9y;none;poverty;0.2708440121659797;FALSE;before 2015;FALSE;TRUE;10238;;sedan;0;0;0;TRUE
126077;26-39;female;majority;10-19y;university;upper class;0.606735714725739;TRUE;before 2015;FALSE;TRUE;10238;12000.0;sedan;1;0;2;FALSE
220269;65+;female;majority;30y+;university;upper class;0.5824680179178995;TRUE;before 2015;FALSE;TRUE;10238;14000.0;sedan;1;1;3;FALSE
136946;65+;male;majority;0-9y;high school;upper class;0.6062206447979116;TRUE;before 2015;TRUE;TRUE;10238;;sedan;0;0;0;FALSE
379940;26-39;male;majority;0-9y;university;upper class;;TRUE;before 2015;FALSE;FALSE;32765;12000.0;sedan;0;0;0;TRUE
856902;26-39;female;majority;10-19y;high school;middle class;0.755633866133054;FALSE;before 2015;FALSE;TRUE;10238;16000.0;sedan;0;0;0;TRUE
241888;16-25;male;majority;0-9y;university;poverty;0.29120862605217523;FALSE;before 2015;FALSE;TRUE;32765;11000.0;sedan;0;0;0;TRUE
908199;26-39;female;majority;10-19y;university;upper class;0.6161117243839742;TRUE;after 2015;FALSE;FALSE;10238;13000.0;sedan;0;0;0;FALSE
373218;40-64;female;minority;10-19y;high school;working class;0.4712361399215783;TRUE;before 2015;FALSE;FALSE;10238;12000.0;sedan;0;0;0;FALSE
656042;65+;female;majority;30y+;university;upper class;0.6782370223364715;TRUE;after 2015;TRUE;TRUE;10238;;sedan;2;0;7;FALSE
313500;40-64;male;majority;20-29y;high school;middle class;0.5153486460517401;TRUE;before 2015;TRUE;TRUE;10238;10000.0;sedan;1;0;2;FALSE
919241;65+;male;majority;10-19y;high school;upper class;0.507690848953627;TRUE;after 2015;TRUE;TRUE;32765;7000.0;sedan;3;1;4;FALSE
647888;40-64;female;majority;10-19y;none;working class;0.509910296776192;FALSE;before 2015;FALSE;FALSE;10238;13000.0;sedan;0;0;1;FALSE
161832;40-64;female;majority;0-9y;none;working class;0.5038597346352107;FALSE;before 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;0;TRUE
476769;40-64;male;majority;20-29y;university;middle class;0.577135941672739;FALSE;before 2015;TRUE;TRUE;10238;7000.0;sedan;4;0;3;FALSE
431314;26-39;male;majority;0-9y;university;middle class;0.6477554969922709;TRUE;before 2015;TRUE;TRUE;10238;;sedan;0;0;0;FALSE
351356;65+;male;majority;0-9y;university;upper class;;FALSE;before 2015;FALSE;TRUE;32765;11000.0;sedan;0;0;0;TRUE
447424;40-64;male;majority;20-29y;high school;middle class;0.5778131836961647;TRUE;before 2015;FALSE;FALSE;10238;12000.0;sedan;3;2;4;FALSE
